RTlexdec,RTnaming,Familiarity,Word,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.47191343421526,6.18476725641117,5.37,cent,young,N,10039.00000000004,5.63071384823542,0.693147180559945,0,0.10237,1.09861228866811,0,4,9,8.830017,12.69518,13,6.92067150424868,14,7.01481435127554,13,6.92067150424868,0,0,0.693147180559945,4.61512051684126,5155,0,C,obst,frication,voiceless,11.798863517503,12.4759051073067,29
6.41450758749022,6.11235386438344,3.4,batch,young,N,72.00000000000031,0.916290731874155,0.693147180559945,0,0.75977,1.6094379124341,0.693147180559945,5,10,8.786835,11.48169,10,5.33271879326537,9,4.83628190695148,9,4.83628190695148,0.693147180559945,4.40671924726425,0,0,91,0,C,obst,burst,voiced,10.8807604893451,11.1709420697745,28
6.44506881387667,6.1616291736313,5.67,bitch,young,N,273,-0.569301850228015,1.79175946922805,0.42142,0.63175,1.79175946922805,0.693147180559945,5,8,8.683207,10.91272,11,4.63472898822964,14,8.22737550683403,11,4.63472898822964,0,0,1.38629436111989,8.1997389606307909,289,21,C,obst,burst,voiced,12.1024217787007,12.3244732682182,29
6.34189251928624,6.09919724691086,5.27,fact,young,N,9131.000000000004,1.2291474079869,1.6094379124341,0.07314,0.49797,1.6094379124341,2.39789527279837,4,4,8.274801,11.54842,0,0,0,0,0,0,0,0,0,0,10251,0,C,obst,frication,voiceless,10.3481092691788,10.8650957591007,30
6.43380788330258,6.14846829591765,3.87,fence,young,N,399.9999999999992,-0.216722983511287,1.38629436111989,0.05892,1.21034,2.07944154167984,2.83321334405622,5,1,9.120977,11.81574,5,4.58496747867057,9,6.07993319509559,5,4.58496747867057,0,0,1.6094379124341,5.82894561761021,537,45,C,obst,frication,voiceless,9.17367638760459,10.6255865550458,28
6.36818718635049,6.17773662364629,4.53,string,young,N,407.9999999999992,0.652795885036378,2.484906649788,0.61222,1.37659,2.77258872223978,3.17805383034795,6,3,9.992082,13.30069,19,6.77422388635761,19,6.77422388635761,19,6.77422388635761,0,0,0,0,562,97,C,obst,frication,voiceless,12.422026412175,13.1273946990515,28
6.5186604437873,6.14761322959791,2.8,strife,young,N,111.99999999999946,2.74441784527308,0.693147180559945,0,0,1.09861228866811,0,6,5,9.487939,13.30069,6,6.93439720992856,6,6.93439720992856,6,6.93439720992856,0,0,0,0,111,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,30
6.58336772752194,6.24241779906146,4.3,sprite,young,N,6.999999999999976,0.664976303593249,0.693147180559945,0,0.97095,0.693147180559945,1.09861228866811,6,0,9.655011,11.50982,13,6.80572255341699,33,8.14351740579748,13,6.80572255341699,0,0,3.04452243772342,7.83952558170468,10,0,C,obst,frication,voiceless,12.0300512012847,12.4928443036806,29
6.49323933535355,6.11633352915385,3.7,herb,young,N,88.00000000000034,1.58696505658204,1.94591014905531,1.07482,0.90806,1.09861228866811,2.63905732961526,4,4,8.606708,14.561,2,2.484906649788,4,3.2188758248682,2,2.484906649788,0,0,1.09861228866811,2.63905732961526,269,0,C,obst,frication,voiceless,11.2494155444894,11.2720760865371,29
6.45356200478262,6.11478776313998,3.13,herd,young,N,178.00000000000094,3.90084970483002,2.30258509299405,1.41809,1.61641,1.79175946922805,1.09861228866811,4,3,8.974918,14.561,1,3.13549421592915,7,6.64378973314767,1,3.13549421592915,0,0,1.94591014905531,6.61472560020376,282,80,C,obst,frication,voiceless,11.2494155444894,11.2720760865371,27
6.5372132006632,6.15655516697357,2.8,grove,young,N,144.99999999999932,1.05674256734325,0.693147180559945,0,0.81128,1.09861228866811,0,5,6,8.823564,11.50271,17,6.35957386867238,13,4.70048036579242,12,4.69134788222914,1.79175946922805,6.1527326947041,0.693147180559945,0.693147180559945,192,0,C,obst,burst,voiced,11.3199473279877,11.7487166961178,25
6.33917694717132,6.14117682033631,5.5,wow,young,N,36.99999999999983,-3.01712346353531,0.693147180559945,0,0,1.09861228866811,0,3,12,7.701427,12.09597,0,0,0,0,0,0,0,0,0,0,1,0,C,cont,short,voiced,6.17378610390194,6.1779441140506,30
6.40123703180245,6.09334401092915,6.52,word,young,N,3951.000000000038,0.441174907456086,3.3322045101752,0.22387,1.0255,2.30258509299405,4.04305126783455,4,8,8.538865,12.09597,6,6.02102334934953,7,6.64378973314767,1,5.61677109766657,1.79175946922805,4.9272536851572,1.94591014905531,6.20253551718792,8828,35,C,cont,short,voiced,10.9445766549606,11.0729776018377,27
6.4902985580216,6.16919223489171,3.77,sake,young,N,932.0000000000081,0.336043144145203,1.38629436111989,0.14148,0,1.38629436111989,0,4,16,8.234015,11.97534,19,7.41336733569524,22,7.4730690880322,19,7.41336733569524,0,0,1.38629436111989,4.63472898822964,909,0,C,obst,frication,voiceless,7.46450983463653,8.05356916913454,25
6.5649409738923,6.14675743151402,2.4,knoll,young,N,32.999999999999986,2.21557371600442,0.693147180559945,0,0.422,0.693147180559945,0,5,1,8.586993,10.87338,12,4.4188406077966,30,6.63725803128446,9,4.20469261939097,1.38629436111989,2.83321334405622,3.09104245335832,6.54678541076052,35,0,C,cont,short,voiced,11.5425522260676,11.6275479558069,22
6.5287762961098,6.21480807842486,2.56,sash,young,N,42.00000000000008,0.510825623765991,1.38629436111989,0.26173,0.77171,1.09861228866811,2.07944154167984,4,10,8.606579,11.97534,25,5.14166355650266,23,4.89034912822175,21,4.88280192258637,1.6094379124341,3.68887945411394,1.09861228866811,0.693147180559945,53,0,C,obst,frication,voiceless,9.47324295306374,9.87148075640104,16
6.49648837294614,6.23401849194201,4.1,aisle,young,N,129.99999999999974,1.28401551199947,0.693147180559945,0,0.82466,1.38629436111989,0,5,0,9.15276,12.34707,1,2.07944154167984,19,6.93731408122368,1,2.07944154167984,0,0,2.94443897916644,6.93049476595163,174,0,V,cont,long,voiced,8.53306654057253,8.53444354482276,26
6.25099788520506,6.07993319509559,4.73,knife,young,N,663.9999999999975,0.357535899652698,2.89037175789616,0.52912,0.82992,1.6094379124341,3.36729582998647,5,0,8.266468,10.87338,6,6.93439720992856,6,6.93439720992856,6,6.93439720992856,0,0,0,0,791,42,C,cont,short,voiced,9.97025795616998,10.8262969913974,30
6.37917293362689,6.23107182445286,4.13,flame,young,N,269.0000000000002,1.22273508078146,2.56494935746154,0.94683,1.24459,1.6094379124341,2.77258872223978,5,4,8.791789,10.59918,12,7.5522372875608,15,7.62070508683826,12,7.5522372875608,0,0,1.38629436111989,4.91265488573605,458,26,C,obst,frication,voiceless,10.425638798632,10.9321422187804,25
6.344425101234,6.11633352915385,3.17,worm,young,N,133.99999999999986,-0.0719734996250896,2.94443897916644,1.88207,1.3046,1.79175946922805,3.52636052461616,4,8,8.49034,12.09597,5,6.01859321449623,6,5.27811465923052,1,1.6094379124341,1.6094379124341,6.0088131854426,1.79175946922805,5.25749537202778,302,27,C,cont,short,voiced,10.9445766549606,11.0729776018377,29
6.51840955275386,6.1978687744179,2.6,torque,young,N,38.00000000000016,2.35665231426432,0.693147180559945,0,0.17556,0.693147180559945,1.09861228866811,6,0,8.702271,13.45478,1,1.79175946922805,6,3.8286413964891,1,1.79175946922805,0,0,1.79175946922805,3.71357206670431,38,0,C,obst,burst,voiceless,9.54973690011464,9.77616541396078,18
6.37043166390992,6.16667756466464,4.07,sack,young,N,242.00000000000094,0.182652189959473,2.30258509299405,0.65408,1.69577,2.56494935746154,1.94591014905531,4,12,8.320172,11.97534,22,7.3304052118444,28,7.33171496972647,22,7.3304052118444,0,0,1.94591014905531,1.09861228866811,320,176,C,obst,frication,voiceless,9.47324295306374,9.87148075640104,29
6.4343057193321,6.18517928773138,2.97,hearth,young,N,81.0000000000001,1.03407376753054,1.38629436111989,0.46262,0.4038,1.38629436111989,0.693147180559945,6,2,10.180262,14.561,3,5.06259503302697,1,1.6094379124341,1,1.6094379124341,1.09861228866811,5.03695260241363,0,0,87,0,C,obst,frication,voiceless,10.0898426304025,10.1990261812657,27
6.31674943808862,6.13599769784028,6.47,do,young,N,38344.000000001244,-1.63110426747894,2.89037175789616,0.79297,1.94748,2.77258872223978,2.94443897916644,2,0,6.283465,12.02268,12,10.4920239363288,66,10.5997548604323,3,10.3027333608304,2.19722457733622,8.48694014824522,4.14313472639153,9.09929707318286,18,80717,C,obst,burst,voiced,11.3060365877365,11.3156932954405,30
6.7189527660885,6.21820163393232,3,flail,young,N,15.999999999999977,1.49165487677772,1.09861228866811,0,1.72011,1.38629436111989,0,5,2,8.775907,10.59918,19,5.4553211153577,40,6.18826412308259,19,5.4553211153577,0,0,3.09104245335832,5.53733426701854,9,48,C,obst,frication,voiceless,10.425638798632,10.9321422187804,19
6.37087653422045,6.11368217983223,4,branch,young,N,962.0000000000034,1.78141811543332,1.38629436111989,0.00704,1.14234,2.07944154167984,2.30258509299405,6,1,9.500001,10.9819,4,4.12713438504509,3,4.11087386417331,3,4.11087386417331,0.693147180559945,0.693147180559945,0,0,1678,53,C,obst,burst,voiced,11.0681060347835,11.3976605062953,30
6.30340621158099,6.20899235963656,6.37,thought,young,N,12867.000000000122,-0.490484917480865,2.63905732961526,0.69709,0.402,1.6094379124341,2.39789527279837,7,0,10.116565,14.65437,8,6.90475076996184,15,7.0518556229559,7,6.1779441140506,0,0,2.07944154167984,5.06890420222023,3434,0,C,obst,frication,voiceless,13.9249020383564,13.9296201882543,30
6.35410913719975,6.19236248947487,4.47,theme,young,N,497.0000000000005,1.93192390708057,1.09861228866811,0.21322,0.80334,1.79175946922805,1.6094379124341,5,3,9.916455,14.65437,2,4.48863636973214,15,6.3985949345352,2,4.48863636973214,0,0,2.63905732961526,6.24027584517077,657,0,C,obst,frication,voiceless,7.1777824161952,7.49720722320332,27
6.41673228251233,6.15209419303295,4.33,grill,young,N,79.9999999999999,-0.993251773010283,1.38629436111989,0.05592,1.5849,1.38629436111989,0,5,4,8.893744,11.50271,28,8.19284713459287,31,8.19422930481982,28,8.19284713459287,0,0,1.38629436111989,1.79175946922805,51,104,C,obst,burst,voiced,11.3199473279877,11.7487166961178,27
6.39764606519989,6.17461909020583,4.5,debt,young,N,454.00000000000097,1.61828752771108,1.6094379124341,0.6974,0.77268,1.09861228866811,2.30258509299405,4,2,7.343655,12.82938,1,2.63905732961526,18,7.75233516330229,1,2.63905732961526,0,0,2.89037175789616,7.74673290775362,586,0,C,obst,burst,voiced,10.140573455973,10.6287872561125,30
6.53550248508007,6.21360759808861,2.6,eel,young,N,79.9999999999999,1.30933331998376,1.09861228866811,0.05876,0.99512,1.09861228866811,2.56494935746154,3,0,7.603405,12.53621,10,5.84354441703136,23,6.3135480462771,9,5.83773044716594,0,0,2.63905732961526,5.33753807970132,146,0,V,cont,long,voiced,4.99043258677874,4.99043258677874,22
6.36278669509345,6.16436688198544,5.37,bowl,young,N,526.0000000000001,0.0285403096743853,2.19722457733622,0.14702,1.47665,2.30258509299405,2.70805020110221,4,6,7.83933,11.85622,10,3.66356164612965,30,6.63725803128446,1,3.17805383034795,2.30258509299405,2.77258872223978,3.40119738166216,6.60665018619822,591,229,C,obst,burst,voiced,9.80961633692606,9.95717048945231,28
6.35841402676555,6.1396690117577,6.72,book,young,N,4933.000000000012,0.183985214383133,4.11087386417331,1.0282,1.10365,2.56494935746154,3.93182563272433,4,10,8.11795,11.85622,12,7.0335064842877,10,7.0335064842877,10,7.0335064842877,1.09861228866811,0,0,0,7780,290,C,obst,burst,voiced,9.460476328354,9.61326893243235,30
6.40727594727029,6.22059017009974,4.93,sense,young,N,5149.999999999993,2.07843234235496,3.55534806148941,1.55932,0.52843,2.19722457733622,3.58351893845611,5,3,9.44541,13.13741,3,5.8171111599632,9,6.07993319509559,3,5.8171111599632,0,0,1.94591014905531,4.62497281328427,4909,706,C,obst,frication,voiceless,11.798863517503,12.4759051073067,29
6.53341085953176,6.2160071193359,3.06,flair,young,N,54.999999999999964,2.03325215921046,0.693147180559945,0,0.01945,1.09861228866811,0,5,1,8.731166,10.59918,8,6.4118182677099,40,8.94389780251682,8,6.4118182677099,0,0,3.49650756146648,8.86120833720818,54,0,C,obst,frication,voiceless,10.425638798632,10.9321422187804,23
6.39972574251815,6.15697898558556,2.83,swine,young,N,36.99999999999983,-0.61445491198428,1.79175946922805,0.3501,0,0.693147180559945,0,5,4,9.043209,9.8176,20,6.58202513889283,23,6.72623340235875,20,6.58202513889283,0,0,1.38629436111989,4.72738781871234,36,0,C,obst,frication,voiceless,9.77457405244279,10.0169947933297,28
6.48938728551845,6.195221384622,3.73,stance,young,N,242.00000000000094,4.20800388069462,0.693147180559945,0,0.47136,0.693147180559945,0,6,0,9.823522,13.30069,7,5.61677109766657,9,5.65248918026865,7,5.61677109766657,0,0,1.09861228866811,2.39789527279837,268,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,25
6.33327962813969,6.13079161232908,4.23,church,young,N,2844.999999999995,0.60627641099462,1.94591014905531,0.30073,0.57469,1.6094379124341,3.09104245335832,6,0,9.112728,12.67433,2,5.8636311755981,6,6.04263283368238,2,5.8636311755981,0,0,1.6094379124341,4.24849524204936,3287,1,C,obst,frication,voiceless,8.233503140234,8.25452888193974,30
6.5866956554734,6.14697144970638,2.03,boon,young,N,716.0000000000033,4.59959914093864,0.693147180559945,0,0.01526,1.09861228866811,0,4,11,8.548706,11.85622,9,5.6970934865054,16,6.0137151560428,9,5.6970934865054,0,0,2.07944154167984,4.71849887129509,716,0,C,obst,burst,voiced,7.9522633086570496,8.13593277200489,13
6.56703804509566,6.26625133157403,3.6,stench,young,N,76.99999999999967,1.96425928772351,0.693147180559945,0,0.17204,0.693147180559945,0.693147180559945,6,1,9.874932,13.30069,10,5.19295685089021,10,5.19295685089021,10,5.19295685089021,0,0,0,0,78,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,27
6.33829367973119,6.09559931183999,3.83,blast,young,N,200.00000000000063,0.650087691099498,1.94591014905531,0.15884,1.6101,2.19722457733622,1.6094379124341,5,0,9.209971,11.84506,10,7.0604763659998,10,7.06304816338817,9,7.0604763659998,0.693147180559945,0,0.693147180559945,1.38629436111989,195,126,C,obst,burst,voiced,10.9998807140954,11.7096921861957,30
6.29513684180739,6.16099632897354,5.53,ear,young,N,752.0000000000001,0.659671251363556,3.09104245335832,0.9851,0.99865,1.79175946922805,3.04452243772342,3,2,7.827882,13.02967,21,7.43425738213314,36,7.82484569102686,16,7.34923082461333,1.6094379124341,4.70048036579242,2.99573227355399,6.82328612235569,1570,0,V,cont,long,voiced,7.36201055125973,7.38956395367764,30
6.36984961164574,6.12970359133175,4.1,draft,young,N,200.00000000000063,1.24479479884619,1.79175946922805,0.69548,1.50121,2.70805020110221,2.484906649788,5,3,8.351835,11.03329,9,4.23410650459726,9,4.24849524204936,8,4.23410650459726,0.693147180559945,0,0.693147180559945,0.693147180559945,218,105,C,obst,burst,voiced,10.5885269537019,10.8999748264046,30
6.32589899456076,6.13144385716142,4.57,boss,young,N,413.99999999999807,0.2340726218464,2.07944154167984,0.62179,0.95747,2.07944154167984,1.79175946922805,4,8,8.277745,11.85622,10,5.52942908751142,9,5.30330490805908,7,5.19849703126583,1.38629436111989,4.27666611901606,1.09861228866811,3.04452243772342,481,46,C,obst,burst,voiced,9.8801165662129,10.2575190055294,28
6.33606437944487,6.08813743436824,4.33,lake,young,N,719.0000000000022,1.38490450683084,0.693147180559945,0,0.70636,1.38629436111989,2.56494935746154,4,16,8.137553,12.44231,19,7.41336733569524,22,7.4730690880322,19,7.41336733569524,0,0,1.38629436111989,4.63472898822964,889,0,C,cont,short,voiced,10.4980015381877,11.2815481087289,30
6.37456474808287,6.14182232869654,4.83,boot,young,N,160.0000000000005,-1.21639532432449,2.70805020110221,0.61878,0.8527,1.94591014905531,2.99573227355399,4,15,8.361014,11.85622,11,5.06259503302697,22,5.48063892334199,9,4.46590811865458,1.09861228866811,4.27666611901606,2.63905732961526,5.03695260241363,702,7,C,obst,burst,voiced,7.9522633086570496,8.13593277200489,30
6.34829947824808,6.11611285167309,5.97,page,young,N,1074.9999999999968,0.0361816149637528,2.07944154167984,0.1505,1.00656,1.94591014905531,1.79175946922805,4,11,8.204867,12.00343,9,6.31896811374643,10,6.34035930372775,9,6.31896811374643,0,0,0.693147180559945,2.56494935746154,1761,8,C,obst,burst,voiceless,10.2722540975283,10.7666306401994,29
6.56200614470071,6.33735656368125,3.03,psalm,young,N,40.00000000000014,1.30933331998376,1.38629436111989,0.49854,0.78713,0.693147180559945,0,5,0,8.370247,10.47684,5,4.12713438504509,9,4.62497281328427,5,4.12713438504509,0,0,1.6094379124341,3.71357206670431,51,0,C,obst,frication,voiceless,7.46450983463653,8.05356916913454,26
6.40646735969664,6.16814522401185,3.57,pace,young,N,630.0000000000011,2.27441421602735,1.94591014905531,0.18505,1.3002,2.484906649788,1.79175946922805,4,12,8.395855,12.00343,12,7.22402480828583,17,7.55642796944025,12,7.22402480828583,0,0,1.79175946922805,6.29526600143965,671,192,C,obst,burst,voiceless,10.2722540975283,10.7666306401994,28
6.40146933525818,6.09402113543307,3.33,lace,young,N,191,0.835845366655416,2.19722457733622,1.59914,1.51152,2.07944154167984,2.56494935746154,4,12,8.409567,12.44231,12,7.22402480828583,17,7.55642796944025,12,7.22402480828583,0,0,1.79175946922805,6.29526600143965,226,82,C,cont,short,voiced,10.4980015381877,11.2815481087289,26
6.32466357548024,6.13166117760127,4,task,young,N,1175.0000000000011,3.01550085887641,1.79175946922805,0.04285,0.74791,1.6094379124341,1.38629436111989,4,7,8.503293,12.49891,6,5.32787616878958,9,5.33271879326537,6,5.32787616878958,0,0,1.38629436111989,0.693147180559945,1484,1,C,obst,burst,voiceless,8.24722005274523,8.42836197770962,29
6.44703641261368,6.16562791620047,2.67,pawn,young,N,41.0000000000001,0.823200308808143,1.79175946922805,0.88159,1.73913,1.79175946922805,0.693147180559945,4,3,7.840057,12.00343,10,4.77912349311153,13,8.86432272251144,10,4.77912349311153,0,0,1.38629436111989,8.84750362592364,60,27,C,obst,burst,voiceless,10.0481505087767,11.0036486411941,24
6.30318658019478,6.09650000994186,4.2,lawn,young,N,369.00000000000097,-0.0706175672139535,1.09861228866811,0.05428,0.7892,0.693147180559945,2.30258509299405,4,3,7.853769,12.44231,10,4.77912349311153,13,8.86432272251144,10,4.77912349311153,0,0,1.38629436111989,8.84750362592364,482,0,C,cont,short,voiced,9.31271643859305,9.49949635768396,29
6.28502928271792,6.1578260843232,4.8,court,young,N,2277.000000000002,1.36827585561721,3.17805383034795,1.53137,0.77068,2.56494935746154,3.73766961828337,5,1,9.247309,12.86473,1,5.4424177105218,12,6.58063913728495,1,5.4424177105218,0,0,2.484906649788,6.19644412779452,2639,105,C,obst,burst,voiceless,10.7396305712239,11.0250511011213,29
6.43557327880835,6.22059017009974,3.03,dwarf,young,N,129.99999999999974,0.696228847097353,1.38629436111989,0.20307,1.53087,1.6094379124341,3.93182563272433,5,1,8.098202,7.88833,3,2.484906649788,2,2.07944154167984,2,2.07944154167984,0.693147180559945,1.6094379124341,0,0,197,47,C,obst,burst,voiced,6.89162589705225,7.1268908088988,28
6.31148069338366,6.10702288774225,5.07,count,young,N,1394.0000000000016,0.74406298824942,2.83321334405622,1.47136,1.44043,2.39789527279837,2.77258872223978,5,3,9.355478,12.86473,3,4.33073334028633,3,4.33073334028633,3,4.33073334028633,0,0,0,0,973,1122,C,obst,burst,voiceless,9.19360104797189,9.9259826303635,29
